datetime	content	title	channels
2020-08-28 10:22:24	日本内阁官房长官菅义伟：安倍晋三将在记者会上解释工作小组的新疫情措施；每天都见到安倍晋三，他的状况没有变化。		其他 国际
2020-08-28 10:21:41	【王毅：习近平主席重要讲话传递对外开放明确信息】当地时间8月27日，国务委员兼外长王毅在奥斯陆同挪威外交大臣瑟雷德共同会见记者。王毅说，就在两天前，习近平主席就中国经济发展和对外开放发表了一个非常重要的讲话。他明确提出，中国将推动形成以国内大循环为主体、国内国际双循环相互促进的新发展格局；将全面提高对外开放水平，建设更高水平的开放型经济新体制。这一重要政策宣示向全世界传递的信号是：面对疫情冲击，面对全球经济低迷，中国对外开放的大门不仅不会关闭，反而会越开越大。中方将通过深化自身改革，以更低的关税水平、更短的负面清单、更便利的市场准入、更透明的市场规则、更有吸引力的营商环境，把世界上最庞大的中国国内市场和中国以外的全球市场更紧密地联系起来，实现这两个市场之间规模更大、效率更高、动力更强的良性循环和相互促进，为自身也为世界各国开辟出更加广阔的发展空间和机遇。（新华社）		宏观 焦点 A股
2020-08-28 10:20:51	  传百胜中国最快今明两天通过港交所的聆讯，或下周开始招股。		公司 焦点
2020-08-28 10:19:35	  半导体板块继续走弱，富瀚微跌超13%，安集科技跌逾10%，斯达半导、芯朋微、沪硅产业等大幅跟跌。		行业 公司 A股
2020-08-28 10:18:48	  特斯拉板块早盘异动，双林股份涨停，双飞股份一度冲板，秀强股份大涨12%，银邦股份小幅跟涨。		公司
2020-08-28 10:18:21	  【天问一号累计飞行达到1亿千米】国家航天局消息，我国首次火星探测任务“天问一号”探测器飞行里程达到1亿千米，探测器姿态稳定、能源平衡，多个载荷完成自检，确认设备状态正常，相关工作正按计划稳步推进。目前“天问一号”探测器已在轨飞行约36天，成功完成地月合影获取、首次轨道中途修正、载荷自检等工作。		其他
2020-08-28 10:17:59	【永安药业：子公司生产的聚羧酸系高性能减水产剂可直接进入中国铁路物资采购合格供应商平台】永安药业在互动平台表示：子公司凌安科技取得了CRCC认证，生产的聚羧酸系高性能减水产剂可直接进入中国铁路物资采购合格供应商平台。		公司
2020-08-28 10:16:36	韩国KOSPI指数拉升，日内涨幅1.02%，现报2370.98点。		市场 国际
2020-08-28 10:12:53	  【对违规公款吃喝地区将追究领导责任】中纪委国家监委党风政风监督室有关负责人近日表示，要高度关注违规公款吃喝、餐饮浪费行为，加大问责力度，对违规公款吃喝、餐饮浪费问题严重的地区、部门、单位，严肃追究领导责任。		其他
2020-08-28 10:12:17	【商务部：加快完成《中乌共建“一带一路”合作规划》 开展大豆全产业链合作】据商务部，8月27日，商务部副部长、国际贸易谈判副代表俞建华与乌克兰经济发展、贸易和农业部副部长、贸易代表卡奇卡以视频形式共同主持召开中乌经贸分委会第六次会议。俞建华表示，高质量共建“一带一路”，加快完成《中乌共建“一带一路”合作规划》；进一步扩大双边贸易，开展大豆全产业链合作；扩大投资和经济技术合作，推动实施能源、基础设施、农业等领域大项目；加强贸易救济对话与合作、减少贸易摩擦；提高贸易便利化水平，建立双边贸易自由化磋商机制；推动中乌经贸合作高质量发展。		市场 国际
2020-08-28 10:11:01	白酒概念快速拉升，酒鬼酒冲击涨停，水井坊、洋河股份、泸州老窖等跟涨。		行业 公司 焦点
2020-08-28 10:10:12	【万科祝九胜：将TOD提到与城市更新并行的高度】针对TOD(轨道+物业)项目的获取，万科总裁祝九胜表示，万科已经将TOD提到与城市更新并行的高度。早年间，万科从单一项目开始，逐渐获取了多业态、全周期的TOD项目。截至目前，万科累计获取了49个项目，约1853万平方米。深圳地铁入股后，万科增加了TOD的运营和理解能力，传统开发还是我们的优势。		公司
2020-08-28 10:09:27	【永悦科技：孟加拉再生塑料粒子项目建设已完成 达到可投产状态】永悦科技在互动平台表示：公司孟加拉项目是生产再生塑料粒子，目前公司的孟加拉项目建设已完成，达到可投产状态。受疫情影响，公司暂缓投产时间。		公司
2020-08-28 10:06:44	  惠誉：预期金价将在2021年开始企稳，均价为1850美元/盎司。		市场 观点
2020-08-28 10:06:30	【国家邮政局：打造实效型快递进村“北京样板”】据国家邮政局，8月27日，国家邮政局党组书记、局长马军胜主持召开北京地区快递进村工作专题会，与普遍服务司、市场监管司、中国邮政快递报社和北京市邮政管理局的同志们一起座谈研讨，决意打造实效型快递进村“北京样板”。马军胜要求，推进快递进村，必须坚持问题导向、目标导向和结果导向，梳理总结差距、短板和弱项，既要大力推进、包容审慎，又要解决问题、破解难点。还要加强向地方政府汇报沟通，争取政策，将中央事权财权改革要求落地。		其他
2020-08-28 10:03:55	【产品检出禁用药物 海关总署暂停澳大利亚1家牛肉企业对华出口】据海关总署，8月26日，因输华牛腰脊肉中检出中澳两国禁用药物氯霉素，海关总署暂停澳大利亚牛肉生产企业JOHN DEE WARWICK PTY LTD（注册编号为243）对华出口。检出问题产品被销毁处理，未予入境。为保障进口肉类产品安全，海关已正式通报澳方，暂停该企业对华出口，要求澳方在45天内对相关企业进行全面调查并向中方反馈。		其他
2020-08-28 10:02:32	  惠誉：上调2020年黄金价格预期至1850美元/盎司。		市场
2020-08-28 10:01:11	【小米集团股价时隔两年创历史新高】小米集团涨幅扩大至4%左右，站上22港元/股，时隔两年创历史新高，今年以来已上涨104%。近日，高盛、中信证券、方正证券、中金公司、大和、摩根士丹利、花旗银行相继发布研报，集体对小米集团给出“买入”、“优于行业”、“超配”等正向评级，并同时提升目标价。		公司 焦点
2020-08-28 09:58:23	 【万科首席运营官：确实希望未来商业和物流业务能上市 目前没有明确计划】万科首席运营官王海武表示：“我们的商业业务和物流业务，是在向城乡建设与生活服务商转型的道路上重要的探索和实践，我们确实希望未来这些业务能上市，目前没有明确计划，未来我们会加强这方面信息的披露。”		公司 A股
2020-08-28 09:57:46	【小米集团盘中股价站上22港元/股 迫近历史高位】早盘，小米集团涨超2%，盘中股价站上22港元/股，距22.2港元/股历史高位仅一步之遥。		公司
2020-08-28 09:56:01	  数字货币概念异动拉升，飞天诚信拉升涨逾10%，数字认证、四方精创、高伟达等小幅跟涨。		行业 公司 A股
2020-08-28 09:55:39	【新疆喀什综保区上半年进出口贸易额同比增长逾四倍】从新疆喀什综合保税区获悉，今年1月至6月，疫情之下，喀什综合保税区进出口贸易额逆势增长，达3.3亿元，同比增长4.4倍，为喀什外向型经济发展增添了新动力。（中新网）		其他
2020-08-28 09:55:10	  银行股普涨，杭州银行涨超7%，成都银行涨超4%，平安银行、浙商银行涨约2%。		行业 公司 A股
2020-08-28 09:55:00	  【万科财务负责人：房地产行业毛利率下降是一个长期趋势】万科财务负责人韩慧华说表示，“整个房地产行业毛利率下降是一个长期趋势，我们预计到年底还有一个小幅回落，当然公司还会把毛利率维持在合理水平。”		行业 公司
2020-08-28 09:54:14	  伊利股份触及涨停，市值接近2500亿元，再创新高。		公司 焦点 A股
2020-08-28 09:53:00	【万科祝九胜：公司财务稳健，对适应新的资金监管和融资管理规则有信心】对于媒体提出的“如何看待近日住建部和央行发布的重点房地产企业资金监测和融资管理规则和三道红线传闻”的问题，万科总裁祝九胜表示，万科的财务和资金状况非常稳健，体现在多个维度：净负债率27%，处于行业低位；公司已连续11年经营性净现金流为正。监管规则也许会不断地细化，公司会持续地去跟踪这些细化的要求，长期来看还是公司自身适应能力抱有信心。		公司 焦点 A股
2020-08-28 09:52:05	富时中国A50指数期货短线拉升，涨幅扩大至1%。		焦点 A股
2020-08-28 09:51:16	  现货白银走高，日内涨幅1.00%，现报27.20美元/盎司。现货黄金短线走高逾4美元，报1935.95美元/盎司。		市场 焦点
2020-08-28 09:48:41	【万科总裁祝九胜：整个行业的政策基调和导向没有实质变化】万科总裁祝九胜表示：“根据我们的理解和观测，整个行业房住不炒、租购并举的基调和导向没有实质变化，政策工具的组合运用都是为了维持行业的健康稳定发展，我们作为其中参与市场的主体，要不断观察、不断适应，为整个行业的稳定发展做一些该做的事情，我们长期主张就是当好农民钟好地。”		公司 A股
2020-08-28 09:48:12	【中央纪委国家监委印发意见，把制止餐饮浪费作为纠四风重要方面】近日，中央纪委国家监委印发《关于贯彻落实习近平总书记重要批示精神 加强监督执纪坚决制止餐饮浪费行为的工作意见》，要求各级纪检监察机关把监督节约粮食、坚决制止餐饮浪费作为一项重要任务，立足职能职责精准监督、创新监督，狠刹奢侈浪费歪风。（央视新闻）		其他
2020-08-28 09:45:50	【顺丰总裁王卫发出5亿红包，全部员工每人888】8月28日，多位顺丰小哥爆料，在今天早上8点28分意外收到顺丰总裁王卫发来的888元慰问金，并且“是面向全体员工发出的，客服的妹子也收到了”。根据记者测算，以顺丰现在的人员规模，王卫这次自掏腰包的总金额要接近5亿元。（快递杂志）		公司
2020-08-28 09:45:06	  【广电运通：公司新一代银行网点智能设备如超级柜台等已在农行入围并有供货】广电运通在互动平台表示：公司与中国农业银行是良好的合作伙伴关系，公司新一代银行网点智能设备如超级柜台等已在农行入围并有供货。		公司
2020-08-28 09:44:55	【长亮科技：ADGM与子公司长亮控股签署初步合作协议】长亮科技8月28日在互动平台表示，近日，阿布扎比全球市场（ADGM）的金融服务监管局和长亮科技的子公司——长亮控股（Sunline Holding）签署初步合作协议，双方将就一些金融科技领域的业务与技术的合作展开探讨。公司称，由于相关合作还需要进一步落实，目前对公司业务尚未产生实质性影响，所以暂未进行特别公告。		公司
2020-08-28 09:44:10	  军工股大幅拉升，天海防务直线拉升封板，新研股份、安达维尔、江龙船艇等快速跟涨。		焦点
2020-08-28 09:42:28	环保股开盘走弱，中电环保跌近10%，东江环保、中建环能、德林海、中持环保等跌逾5%。		公司 A股
2020-08-28 09:42:14	A股三大股指悉数翻红。		市场 A股
2020-08-28 09:40:33	银行板块开盘活跃，杭州银行涨6%，成都银行、长沙银行、宁波银行等跟涨。		公司 A股
2020-08-28 09:40:02	白酒概念开盘下跌，口子窖跌6%，伊力特、老白干酒、古井贡酒、迎驾贡酒等跟跌走弱。		公司 A股
2020-08-28 09:39:50	国防军工板块拉升，天海防务大涨13%，新研股份、江龙船艇、中航高科等跟涨。		公司 A股
2020-08-28 09:39:35	【“京影券”两日发出21万余张，千万元“书香券”本周末发放】为了帮影院撑过难关，上周末，千万元“京影券”发放，头两日便累计发出21万余张，鼓励更多市民走进久违的影院。此外，从文惠券项目运营方——北京文投集团旗下北京市文化创意产业发展服务有限公司获悉，依托本市推出的北京市惠民文化消费电子券（文惠券）项目，本周末还计划发放新一批“书香券”，有针对性地帮扶实体书店加速复苏。（北京日报）		其他
2020-08-28 09:33:53	创业板低价股开盘直线拉升，双林股份一字涨停，南风股份秒板，鹏翎股份、云意电气、天海防务等大幅拉升。		公司 A股
2020-08-28 09:33:31	创业板指率先翻红。		市场 A股
2020-08-28 09:33:16	中国10年期国债收益率涨1个基点至3.07%，为7月9日以来新高。		市场
2020-08-28 09:30:16	【伊利股份高开8.1％，股价创历史新高】8月28日早盘，伊利股份高开8.1％，股价创历史新高，消息面上，上半年公司实现营收473.44亿元，同比增5.29％；净利37.35亿元，同比微降1.2％。		
2020-08-28 09:26:51	创业板首批注册制个股开盘多数下跌，卡倍亿跌近9%。		公司 A股
2020-08-28 09:26:40	【万科董秘朱旭：预计全年竣工面积将与年初计划基本持平】在万科2020年度中期业绩推介会上，董秘朱旭介绍，上半年，万科实现新开工面积1835.6万平方米，同比下降6.0%，占全年开工计划的62.8%；实现竣工面积1074.5万平方米，同比增长1.4%，占全年竣工计划的32.4%。万科预计全年竣工面积将与年初计划基本持平。		公司
2020-08-28 09:26:31	西水股份一字跌停，公司上半年净亏损270.9亿元，去年同期亏损15.44亿元。		公司 A股
2020-08-28 09:26:20	三大股指低开，沪指跌0.11％，深成指跌0.19％，创业板跌0.07％。		市场 A股
2020-08-28 09:21:19	央行：公开市场7天期逆回购操作中标利率2.20%，与此前持平。		央行
2020-08-28 09:20:53	港股恒指高开涨0.2％，国企指数跌0.04％。		市场
2020-08-28 09:20:30	澳大利亚S&P/ASX200指数日内跌1.01%，现报6061.70点。		市场 国际
2020-08-28 09:19:39	【安克创新：目前经营的多款产品适配苹果公司推出的移动设备】安克创新在互动平台表示，公司目前经营的产品中，Anker品牌的移动电源、USB充电器、无线充电器和数据线等充电配件产品和Soundcore品牌的无线耳机产品均适配苹果公司推出的包括iPhone在内的移动设备。		公司 A股
2020-08-28 09:18:59	【万科董秘朱旭：上半年来自房地产开发及相关资产经营业务的收入为1381.4亿元】在万科2020年中期业绩推介会上，董秘朱旭表示，上半年来自房地产开发及相关资产经营业务的收入为1381.4亿元，来自物业服务的分部收入为77.9亿元（含集团内服务收入）。上半年公司继续保持经营性现金流为正；截至6月底的持有货币资金1942.9亿元，远高于一年内到期的有息负债总和968.2亿元；净负债率进一步降至27.0%，保持行业低位。		公司
2020-08-28 09:17:56	【万科董秘朱旭：万科成立西北业务集团】在万科2020年度中期业绩推介会上，董秘朱旭透露，就在昨天（8月27日），万科成立了西北区域业务集团，包括西安、兰州、银川、新疆等公司。		公司
2020-08-28 09:15:20	人民币中间价报6.8891，上调12点，上一交易日中间价报6.8903，在岸人民币上一交易日收报6.8794。		
2020-08-28 09:14:34	【鼎信通讯：目前公司在国内智能电能表市场中的份额约占5%】鼎信通讯在互动平台表示，公司目前在国网、南网及地方电力等中标电能表未交付订单约有200万只。在国内智能电能表市场中，目前公司的份额约占5%左右。		公司 A股
2020-08-28 09:11:59	【中信证券：伊利股份Q2业绩大超预期 上调公司未来一年目标价为50元】中信证券薛缘认为，伊利股份2020Q2公司收入/净利润分别同增23%/72%，大超市场预期。充分验证Q2后乳制品行业景气和双龙头竞争缓和逻辑。预计2020H2行业景气维持&竞争趋缓，收入同增双位数以上、利润弹性更大。2020年大概率完成股权激励目标。展望2021-2022年，较低基数叠加原奶周期见顶，伊利盈利弹性将持续兑现。长期看好公司竞争壁垒巩固&份额抢占，横向拓展矿泉水、饮料等其他产品，支撑长维度稳健较快发展，上调公司未来一年目标价为50元，对应2021年PE为36倍，维持“买入”评级。		公司 观点
2020-08-28 09:11:46	【中信证券：9月科创50指数样本股调整 中芯国际等或有望纳入】中信证券8月28日发布研报指出，科创50指数成分股每年调整4次，今年9月将实施首次调整，根据模型预测结果，华润微、优刻得-W和石头科技等5只个股有望调入科创50指数。另外，目前中芯国际市值位居科创板第一，根据相关规则，若专家委员会讨论通过，将有望纳入科创50指数。		公司 观点
2020-08-28 09:11:23	【百度中标广州开发区智能交通新基建项目，金额近4.6亿元】8月28日，百度Apollo旗下子公司阿波罗智行科技（广州）有限公司中标“广州市黄埔区广州开发区面向自动驾驶与车路协同的智慧交通‘新基建’项目”，采购人为科学城（广州）投资集团有限公司，项目金额接近4.6亿元。该项目金额或为今年国内智能交通领域的最大招标项目订单。		公司
2020-08-28 09:09:16	【中信证券：隆基股份中报业绩超预期 维持“买入”评级】中信证券研报指出，隆基股份中报业绩超预期，净利润同比翻倍增长，盈利能力稳步提升；上调2020-2022年净利润预测至79.6/99.4/122.4亿元，现价对应PE 29/23/19倍，给予目标价79.05元，维持“买入”评级。		公司 观点
2020-08-28 09:06:36	新浪期货每日研报精选。		市场 观点
2020-08-28 09:04:29	  【日媒：安倍预计将表明继续担任首相】据日本共同社报道，日本首相安倍晋三将于周五（28日）下午5时（北京时间下午4时）在官邸召开记者会，就其健康状况作出说明。预计他将表明继续担任首相的意愿。安倍晋三本月17日和24日到庆应大学医院就诊，由于他被“溃疡性大肠炎”慢性病纠缠已久，近日一再入院检查，他的健康状况乃至政治前途引起大关注。最新传言指安倍晋三可能暂退幕后，但自民党高层强调：“虽然其宿疾似乎恶化，但现已逐渐恢复。不可能辞职。”		国际
2020-08-28 09:04:13	澳大利亚新南威尔士州报告过去24小时新增13例新冠肺炎确诊病例。		国际 疫情
2020-08-28 09:03:31	【WTI原油期货小幅下跌 飓风“劳拉”对炼油行业伤害不大】 WTI原油期货在亚洲早盘小幅下跌，仍迈向连续第四周收高，飓风“劳拉”横扫路易斯安那州和德克萨斯州，但未对该地区的主要能源基础设施造成重大损害。WTI原油期货跌破每桶43美元，周四收盘下跌0.8%。飓风“劳拉”已经减弱为热带风暴。尽管这场风暴导致数十万人停电，并影响化工和液化天然气工厂，但德克萨斯州东南部的港口和炼油厂（包括美国最大的炼油厂）可能躲过了最坏的情况。10月交割的WTI原油期货现跌0.38%，至每桶42.88美元。		市场 国际
2020-08-28 09:02:06	【央行公开市场今日净回笼1000亿元】央行今日开展500亿元逆回购操作，因今日有1500亿元逆回购到期，当日实现净回笼1000亿元。		市场
2020-08-28 09:01:04	富时中国A50指数期货低开0.18%，上一交易日夜盘收跌0.11%。		A股
2020-08-28 09:00:42	中国央行将进行500亿元人民币7天期逆回购。		市场
2020-08-28 09:00:28	  国内商品期货早盘开盘，棕榈涨超2%，豆油、LPG等涨逾1%，塑料、PP等小幅上涨；焦炭、PVC、鸡蛋等跌超1%，螺纹、苹果、沪镍等小幅下跌。		市场
2020-08-28 08:59:28	【中金：上调五粮液和泸州老窖目标价 因业绩稳健和板块估值上移】中金报告称，尽管五粮液二季度业绩低于中金预期，但考虑到板块估值中枢上移以及长期稳健成长趋势，仍上调目标价53.6%至278元。在另一份报告中，中金调升泸州老窖目标价32.8%至170元。报告指出，泸州老窖二季度业绩超预期，主要是销售费用率下滑较大，预计三季报有望进一步向好。公司上调国窖1573经典装结算价40元每瓶，将进一步促进三季度公司回款。		公司 观点 焦点 A股
2020-08-28 08:58:08	【多家公募基金上半年营收超10亿元】目前已有超过20家公募上半年经营情况浮出水面，其中，营业收入超过10亿元的公司在5家以上；而净利润最高的则是华夏基金，上半年实现7.48亿元暂居榜首。具体来看，上半年华夏基金实现营业收入23.83亿元，银华基金营收13.89亿元，鹏华基金营收为13.82亿元，景顺长城营收为10.6亿元，华安基金营收为11.56亿元。这5家公募营业收入同比均为正增长，其中景顺长城营收同比增长最高为54.82%。（证券日报）		公司
2020-08-28 08:55:55	【资本市场“指挥棒”效应明显 上半年创投机构IPO渗透率近八成】据投中研究院数据，今年上半年，有92家具有VC/PE背景的企业在A股上市，VC/PE机构IPO渗透率为77.97%，接近八成。也就是说，近八成公司上市以前通过创投机构融资。而在2019年，VC/PE机构IPO渗透率约六成。		A股
2020-08-28 08:55:13	  新西兰证交所：市场将于当地时间下午1点恢复交易。		市场 国际
2020-08-28 08:54:19	  【日本政府：2021年上半年拟确保所有国民打上疫苗】日本政府27日发表了新冠肺炎对策计划医疗领域的内容，称目标是在2021年上半年前，确保日本全体国民能用上疫苗。除了疫苗，日本政府还提到，要对疫情扩散地区的医疗机构和老年人设施的所有职员实施定期检查。为避免增加医疗系统的压力，还将调整针对确诊患者的住院劝告，优先治疗重症患者。日本首相安倍晋三将在28日的记者会上公布相关事项。（共同社）		国际 疫情
2020-08-28 08:53:00	  【中国建材集团成功生产30微米柔性可折叠玻璃】近日，中国建材集团所属凯盛科技成功生产出30微米柔性可折叠玻璃。这是我国在玻璃新材料领域又一项“卡脖子”关键技术取得重大突破，进一步提升了我国在世界玻璃新材料领域的竞争力和话语权。		公司
2020-08-28 08:46:55	  美国30年期债券收益率一度涨6个基点至1.57%。		市场
2020-08-28 08:46:44	【两市融资余额增加19.32亿元】截至8月27日，上交所融资余额报7315.88亿元，较前一交易日增加0.62亿元；深交所融资余额报6830.07亿元，较前一交易日增加18.70亿元；两市合计14145.95亿元，较前一交易日增加19.32亿元。		A股
2020-08-28 08:43:18	  【人社部：鼓励事业单位对高层次人才实行年薪制】近日，人社部组织实施人才服务专项行动，推进高校、科研院所薪酬制度改革。落实高层次人才工资分配激励政策，鼓励事业单位对高层次人才实行年薪制、协议工资制、项目工资等灵活多样的分配形式。（中新网）		其他
2020-08-28 08:42:58	【跑出“加速度” 交通投资连续四个月正增长】数据显示，全国交通固定资产投资连续4个月实现了正增长，并且逐月提速，7月同比增长26.7%，完成交通投资3458亿元。1至7月，全国共完成交通投资17957亿元，比去年同期增长9.4%。		其他
2020-08-28 08:41:38	【创业板低价股受追捧 专家呼吁理性参与】在27日涨停的16只创业板个股中，有11只个股收盘价在10元下方，低价股抱团活跃特征明显。专家认为，注册制改革试点落地有效提升了创业板市场活跃度，创业板整体震荡幅度高于大盘属于正常现象。建议投资者注重价值投资，理性参与，不盲目跟随“热点”。（中证报）		A股
2020-08-28 08:39:43	  【高盛评美联储新通胀对策：政策工具无重大变化 9月会调整前瞻指引】高盛认为，在政策工具和沟通做法方面，美联储没有任何重大变化。而此前高盛预计，联储会在工具箱中原则性增加收益率控制和目标。		宏观 观点
2020-08-28 08:37:29	【中金：港股市场将成为投资中国新经济的桥头堡】中金公司表示，尽管过去10年内，恒生指数和恒生国企指数大体围绕着一个中枢上下、趋势不明显，但基于中国消费、医药、科技及先进制造等行业的“新经济指数”取得优异的中长线回报，近十年涨幅甚至跑赢同期标普500指数。2020年下半年乃至更长一点时间，在香港市场投资重点还是集中在中国的新经济板块，主要集中在消费、医药、科技、先进制造等领域。越来越多的新经济企业赴港上市，使得香港市场成为投资中国新经济的桥头堡，极大地改善港股市场生态，并巩固香港国际金融中心的地位。		观点
2020-08-28 08:36:16	【高端化 是中国汽车产业 “由大变强”必经之路】中国汽车工业协会数据显示，7月自主品牌乘用车销量环比增长1.7%，同比增长4.5%，市场份额回升至35.1%。其中，高端自主品牌表现尤其出色。吉利的领克销量同比增长78%，长城的WEY环比增长25%，特别是一汽的红旗销量为1.75万辆，同比增长99%。对中国汽车产业来说，高端化势在必行。业界普遍认为，高端化不仅有利于提升中国车企形象，增加品牌溢价，使企业获得更好的发展，更有利于中国汽车产业从低端向高端迈进，由制造大国向制造强国迈进，打造真正的“汽车强国”。（经参报）		行业 A股
2020-08-28 08:34:26	  【北京连续21天零新增】8月27日0时至24时，北京无新增报告本地确诊病例、疑似病例和无症状感染者；无新增报告境外输入确诊病例、疑似病例和无症状感染者。		疫情
2020-08-28 08:34:12	韩国新增371例新冠病例，累计确诊19077例。		国际 疫情
2020-08-28 08:34:04	  【世卫组织：新冠疫情影响全球数百万人精神健康】世界卫生组织总干事谭德塞在27日的记者会上表示，新冠疫情打断了民众正常的社交活动，数百万人的心理健康因此受到影响。全球范围内，精神健康已经是一个被忽视的健康问题。全球近10亿人受精神健康问题影响。为此，世卫组织呼吁大规模增加对精神卫生的投入，并将在10月10日组织一次针对心理健康的线上宣传活动。		疫情
2020-08-28 08:33:21	【八一钢铁：加大疆内重点工程对接力度】八一钢铁在28日公布的半年报中表示，公司抢抓建材市场阶段性机遇，二季度销量187万吨，同比增幅16.3%。公司同时加大疆内重点工程对接力度，紧盯机场改扩建项目、额河工程、新疆中车风电项目、艾比湖项目等。上半年，公司累计产钢263.39万吨，实现营业收入98.04亿元，同比增长2.74％，实现净利润0.69亿元。		公司 A股
2020-08-28 08:32:50	四川省卫健委：8月27日0-24时，四川新增新型冠状病毒肺炎确诊病例4例（均为境外输入），新增治愈出院病例1例，无新增疑似病例，无新增死亡病例。		疫情
2020-08-28 08:29:05	  【鲍威尔大开“绿灯”之后 美债收益率曲线延续趋陡走势】在美联储主席杰罗姆·鲍威尔宣布将对通胀采取更宽松立场后，美国国债收益率曲线陡峭程度达到两个月来最大。鲍威尔周四在杰克逊霍尔会议上的讲话中表示，美联储将力求使通胀率在较长一段时间内保持在平均2%的水平，这意味着在通胀率一段时期低迷后，美联储将允许通胀率超调。更容易受到通胀升温影响的长期美债因此遭遇急剧抛售。		市场 国际
2020-08-28 08:27:29	  【恒生投资管理将于9月4日推出恒生科技指数ETF】恒生投资管理计划于9月4日推出恒生科技指数ETF，该公司董事兼投资总监薛永辉指，恒生科技指数预计未来12个月盈利增长达29%，又预期截至2025年，该指数市值将增长至8700亿美元(约6.786万亿港元)；资金流入达140亿美元(约1092亿港元)，而平均每年资金流入约30亿美元(约234亿港元)。		公司 市场
2020-08-28 08:25:56	【证券时报：微信封号，不要封得那么坚硬】据报道，8月25日，深圳市民唐仁（化名）向媒体反映，自己弟弟因微信被封号影响做生意，多次申诉无果，从腾讯公司坠楼身亡。 坠亡的生命令人痛惜！不管警方调查的结论怎样，通过这个不幸的事件，还是可以看到，腾讯公司封微信号时，方法过于简单粗糙了。其实，即便是要封微信号，也可以封得有弹性、有人情味一点，而不必封得那么坚硬。		公司 其他
2020-08-28 08:21:40	【银河证券：环保行业估值处于底部区域，具备长期投资价值】银河证券指出，新《固废法》拓宽了固废管理范围，提高了环境违法成本，有望加速固废行业细分领域市场空间的释放。环保行业目前政策面持续向好，估值处于底部区域，业绩反转确定，具备长期投资价值，建议关注具有优质资产的固废处理产业链龙头，智能化环卫装备龙头盈峰环境；环卫运营服务龙头玉禾田；拥有丰富运营经验的固废处理企业瀚蓝环境、上海环境；危废处理领域领先者高能环境。		观点 A股
2020-08-28 08:21:23	墨西哥报告新增6026例新冠肺炎确诊病例。		国际 疫情
2020-08-28 08:21:01	  【海通证券：中报披露临近尾声 行业龙头将重获资金青睐】海通证券指出，创业板自从注册制以后，交易量明显提升，低价股异动频繁，消灭大量低价股，提升交易活跃度，给市场打好坚固的基石，随着中报的披露完毕，各行业的龙头公司重新获得资金的亲睐。市场再度出现地量，而8月份还剩下2天的交易时间，极有可能在这2天内，市场完成见底走势，不过见底以后必须要有一根标志性的放量阳线才能确认重新开始上涨行情，当然也许市场还会出现快速探底，但可能是黄金加仓点，同时成交量需要继续萎缩，耐心的投资者完全可以等8月份最后一天再考虑是否入场，等待入场信号的出现，一旦信号出现，那么9月份突破3500点的概率将会非常高。		观点 A股
2020-08-28 08:20:29	【经参报头版评论：加快科技创新 掌握发展主动权】创新是发展的第一动力，其中，科技创新是推动高质量发展的持续性力量。8月24日召开的经济社会领域专家座谈会指出，以科技创新催生新发展动能，强调“必须实现依靠创新驱动的内涵型增长”，大力提升自主创新能力，尽快突破关键核心技术。实践证明，抓住科技创新，就是抓住发展主动权，提升自主创新能力、突破关键创新能力、突破关键核心技术，就是谋未来。		其他
2020-08-28 08:15:52	【中国（山东）自贸区烟台片区在沪设立离岸孵化基地】8月27日上午，烟台市在上海举行中国（山东）自由贸易试验区烟台片区上海推介会暨科创离岸双向孵化基地启动仪式，标志着自贸区烟台片区科技异地孵化迈出关键一步，实现了从“0”到“1”的突破。下一步，基地将重点打造“离岸孵化”四大功能性平台——借力上海创新资源溢出效应，打造科技成果异地孵化平台；对接复旦、上交、浙大、南大等高校院所，打造科技成果转移转化平台；探索招才引智、借力创新、高企培育的新路径，打造专业性科技招商平台；发挥烟台、上海双基地优势，打造一体化联动服务平台。（大众日报）		其他
2020-08-28 08:15:21	  【美国务卿蓬佩奥：美国将于9月20日恢复对伊朗制裁】美国国务卿蓬佩奥称，美国将于9月20开始恢复对伊朗制裁。此前，联合国安理会绝大多数成员国都反对美国提出的启动对伊朗“快速恢复制裁”机制的要求。蓬佩奥8月27日在社交网站上写道：“上周，安理会未能维持其维护和平与安全的使命之后，美国启动了一个为期30天的进程，以恢复几乎所有联合国对伊朗的制裁。这些制裁将于格林威治时间9月20日零时恢复。”		国际
2020-08-28 08:14:53	  【球队罢赛联盟推迟比赛，特朗普炮轰NBA：就像一个政治组织，收视率一直很差！】“他们变得像一个政治组织，这不是一件好事。”当地时间8月27日，美国总统特朗普炮轰NBA，指责后者在有球队罢赛后推迟比赛的行为。 据俄罗斯RT电视台报道，特朗普27日称，“我不太了解NBA的抗议，我知道他们的收视率一直很差，因为我觉得人们对NBA有点厌倦了。”“他们变得像一个政治组织，这不是一件好事。” 当地时间26日下午，NBA密尔沃基雄鹿队带头罢赛，抗议上周日发生的美国威斯康星州非裔男子雅各布·布雷克遭警察枪击事件。NBA随后推迟于当地时间26日和27日举行的比赛，称联盟“希望在周五或周六恢复比赛”。  （环球网）		国际
2020-08-28 08:14:27	新加坡贸工部长陈振声：新加坡对刺激措施取得的进展相当满意。新加坡在第三、第四季度料逐步复苏。		国际
